Date,series ,open,high,low,PREV. CLOSE ,ltp ,close,vwap ,52W H,52W L,VOLUME,VALUE ,No of trades 
2015-09-23,EQ,6178.90,6350.35,6060.00,6148.45,6300.00,6219.80,6183.58,7505.00,5501.00,31449.00,194467423.85,4871.00
2015-09-22,EQ,6220.00,6300.00,6125.00,6176.80,6140.00,6148.45,6219.10,7505.00,5501.00,25332.00,157542319.15,8773.00
2015-09-21,EQ,6255.00,6255.00,6170.00,6236.70,6180.00,6176.80,6194.71,7505.00,5501.00,9914.00,61414341.75,2832.00
2015-09-18,EQ,6096.35,6260.00,6096.35,6096.35,6236.00,6236.70,6223.86,7505.00,5501.00,64894.00,403891109.10,12309.00
2015-09-16,EQ,6087.00,6138.00,6003.85,6025.00,6086.00,6096.35,6048.87,7505.00,5501.00,52025.00,314692587.80,7168.00
2015-09-15,EQ,6039.95,6090.00,6000.00,6056.50,6022.00,6025.00,6027.17,7505.00,5501.00,21365.00,128770444.80,5646.00
2015-09-14,EQ,6020.00,6069.00,6000.00,6001.25,6039.00,6056.50,6043.04,7505.00,5501.00,18457.00,111536362.90,3553.00
2015-09-11,EQ,6001.00,6060.00,5961.20,6005.10,5980.25,6001.25,6011.22,7505.00,5501.00,14192.00,85311170.00,3424.00
2015-09-10,EQ,6000.00,6014.95,5969.95,5986.60,6001.00,6005.10,6001.38,7505.00,5501.00,22946.00,137707563.10,4856.00
2015-09-09,EQ,5939.95,5995.00,5931.05,5902.20,5991.95,5986.60,5966.22,7505.00,5501.00,26234.00,156517874.70,6531.00
2015-09-08,EQ,5981.00,6004.10,5880.00,6001.35,5885.00,5902.20,5939.91,7505.00,5501.00,37289.00,221493402.70,8642.00
2015-09-07,EQ,6003.00,6030.00,5960.00,5995.60,6000.00,6001.35,6000.80,7505.00,5501.00,31004.00,186048763.60,6297.00
2015-09-04,EQ,6050.00,6064.95,5960.40,6035.45,5970.00,5995.60,5996.60,7505.00,5501.00,19538.00,117161502.90,4473.00
2015-09-03,EQ,6029.50,6074.70,5850.00,5930.00,6060.00,6035.45,5977.05,7505.00,5501.00,51799.00,309605201.35,10065.00
2015-09-02,EQ,6041.00,6067.20,5903.55,6003.60,5911.00,5930.00,5970.51,7505.00,5501.00,40575.00,242253493.25,7675.00
2015-09-01,EQ,5935.00,6028.45,5910.00,5965.40,6007.00,6003.60,5999.39,7505.00,5501.00,34852.00,209090637.10,7380.00
2015-08-31,EQ,6099.95,6104.95,5950.00,6104.65,5962.00,5965.40,5999.81,7505.00,5501.00,69408.00,416434802.35,18435.00
2015-08-28,EQ,6100.00,6140.00,6040.00,6057.00,6094.30,6104.65,6107.84,7505.00,5501.00,43170.00,263675475.85,9204.00
2015-08-27,EQ,6165.00,6175.00,6030.00,6064.20,6080.05,6057.00,6094.51,7505.00,5501.00,35980.00,219280384.30,6558.00
2015-08-26,EQ,6169.95,6199.85,6050.00,6163.40,6098.00,6064.20,6102.77,7505.00,5501.00,56983.00,347754133.95,11148.00
2015-08-25,EQ,6094.95,6220.80,6029.00,6036.00,6170.00,6163.40,6142.36,7505.00,5501.00,50568.00,310606768.45,10731.00
2015-08-24,EQ,6078.00,6208.75,5995.00,6090.75,6034.00,6036.00,6099.05,7505.00,5501.00,78584.00,479287745.80,12745.00
2015-08-21,EQ,6075.00,6195.00,6060.00,6150.90,6076.50,6090.75,6106.88,7505.00,5501.00,36949.00,225642943.05,6585.00
2015-08-20,EQ,6124.95,6180.00,6085.75,6098.70,6155.00,6150.90,6149.81,7505.00,5501.00,65541.00,403064654.25,10296.00
2015-08-19,EQ,6200.00,6200.00,6081.25,6164.70,6100.00,6098.70,6141.56,7505.00,5501.00,59166.00,363371476.75,9158.00
2015-08-18,EQ,6201.00,6207.00,6140.00,6135.40,6160.00,6164.70,6182.92,7505.00,5501.00,63390.00,391935581.70,9021.00
2015-08-17,EQ,6268.80,6279.95,6130.00,6268.80,6132.00,6135.40,6185.10,7505.00,5501.00,45417.00,280908748.10,8649.00
2015-08-14,EQ,6398.00,6398.00,6251.10,6317.25,6255.00,6268.80,6310.33,7505.00,5280.05,63854.00,402939812.45,10555.00
2015-08-13,EQ,6300.00,6533.00,6234.00,6234.30,6290.00,6317.25,6410.23,7505.00,5280.05,506085.00,3244123693.25,57834.00
2015-08-12,EQ,6225.00,6350.00,6007.05,6317.35,6340.00,6234.30,6196.93,7505.00,5280.05,114437.00,709157655.75,15529.00
2015-08-11,EQ,6460.35,6463.95,6300.00,6388.40,6300.05,6317.35,6347.72,7505.00,5280.05,51237.00,325238266.20,13495.00
2015-08-10,EQ,6550.00,6567.30,6347.05,6548.60,6380.00,6388.40,6429.13,7505.00,5280.05,62031.00,398805555.35,9084.00
2015-08-07,EQ,6548.00,6560.00,6525.55,6486.10,6550.00,6548.60,6546.79,7505.00,5162.00,69339.00,453948110.05,16582.00
2015-08-06,EQ,6533.70,6596.00,6450.00,6838.35,6483.95,6486.10,6491.12,7505.00,5162.00,173295.00,1124879080.85,31748.00
2015-08-05,EQ,6800.00,6998.00,6590.20,6350.65,6820.00,6838.35,6778.90,7505.00,5162.00,364555.00,2471280894.90,55092.00
2015-08-04,EQ,6349.90,6383.60,6320.20,6326.25,6358.00,6350.65,6352.30,7505.00,5162.00,105771.00,671888594.95,11778.00
2015-08-03,EQ,6385.00,6500.00,6220.05,6357.40,6285.00,6326.25,6423.80,7505.00,5162.00,108792.00,698857751.50,20245.00
2015-07-31,EQ,6210.00,6390.00,6210.00,6331.20,6350.00,6357.40,6315.63,7505.00,5078.00,111955.00,707066848.90,13538.00
2015-07-30,EQ,6032.05,6390.00,5980.45,6152.65,6331.00,6331.20,6203.76,7505.00,5078.00,176979.00,1097935667.40,23048.00
2015-07-29,EQ,6200.00,6254.60,6082.40,6192.45,6177.70,6152.65,6204.44,7505.00,5078.00,73126.00,453705736.30,14043.00
2015-07-28,EQ,6265.00,6300.00,6169.00,6261.40,6200.20,6192.45,6216.82,7505.00,5078.00,53887.00,335005740.25,14718.00
2015-07-27,EQ,6100.00,6306.85,6033.00,6033.90,6225.00,6261.40,6187.67,7505.00,5078.00,113239.00,700685142.90,17152.00
2015-07-24,EQ,6052.00,6124.45,6000.00,6060.40,6033.00,6033.90,6045.52,7505.00,4972.10,30532.00,184581721.45,5211.00
2015-07-23,EQ,6000.00,6069.90,5999.40,5990.60,6052.05,6060.40,6047.70,7505.00,4972.10,31337.00,189516823.85,4796.00
2015-07-22,EQ,6048.00,6048.00,5974.00,6068.50,5986.00,5990.60,5994.72,7505.00,4972.10,26233.00,157259526.75,5289.00
2015-07-21,EQ,6099.95,6107.85,6050.00,6071.05,6070.00,6068.50,6068.43,7505.00,4972.10,22646.00,137425739.15,5161.00
2015-07-20,EQ,6104.95,6131.80,6057.70,6078.60,6071.00,6071.05,6086.18,7505.00,4972.10,19953.00,121437604.50,3134.00
2015-07-17,EQ,6020.00,6125.00,6019.95,6025.50,6075.00,6078.60,6083.94,7505.00,4916.00,52852.00,321548556.40,8383.00
2015-07-16,EQ,5989.95,6045.50,5975.05,5967.90,6015.00,6025.50,6015.89,7505.00,4916.00,35537.00,213786524.00,6819.00
2015-07-15,EQ,5920.00,5995.60,5920.00,5953.10,5966.00,5967.90,5977.74,7505.00,4916.00,101401.00,606148519.75,6459.00
2015-07-14,EQ,5989.90,5994.00,5935.25,5955.50,5953.10,5953.10,5960.52,7505.00,4916.00,40738.00,242819602.45,6444.00
2015-07-13,EQ,6020.00,6020.00,5895.00,5963.40,5957.70,5955.50,5958.27,7505.00,4916.00,65745.00,391726160.90,10396.00
2015-07-10,EQ,6060.00,6070.00,5926.05,6029.95,5965.00,5963.40,5967.31,7505.00,4831.20,92072.00,549422190.65,22460.00
2015-07-09,EQ,6075.00,6099.00,6001.00,5995.90,6040.05,6029.95,6041.69,7505.00,4831.20,70819.00,427866235.05,11639.00
2015-07-08,EQ,6060.00,6060.20,5960.10,6084.85,6000.00,5995.90,5999.61,7505.00,4831.20,109001.00,653963625.70,16262.00
2015-07-07,EQ,6190.00,6190.00,6060.00,6120.30,6090.00,6084.85,6109.30,7505.00,4831.20,63527.00,388105321.45,10778.00
2015-07-06,EQ,6199.95,6199.95,6075.00,6165.20,6118.00,6120.30,6108.36,7505.00,4831.20,38621.00,235911004.30,6748.00
2015-07-03,EQ,6314.95,6344.95,6151.00,6241.60,6155.00,6165.20,6226.14,7505.00,4831.20,89765.00,558889032.45,14609.00
2015-07-02,EQ,6259.95,6375.00,6215.00,6144.45,6247.00,6241.60,6293.02,7505.00,4831.20,111329.00,700596064.35,17058.00
2015-07-01,EQ,6400.00,6494.00,6116.00,6352.20,6128.90,6144.45,6306.62,7505.00,4831.20,168999.00,1065812468.70,25392.00
2015-06-30,EQ,6022.00,6392.00,6022.00,6071.05,6359.90,6352.20,6260.71,7505.00,4831.20,252693.00,1582038476.00,32482.00
2015-06-29,EQ,5825.50,6087.50,5825.50,5958.15,6055.00,6071.05,6021.17,7505.00,4831.20,82096.00,494313983.80,13255.00
2015-06-26,EQ,5922.00,5970.00,5870.00,5836.45,5965.00,5958.15,5935.63,7505.00,4831.20,75863.00,450295018.90,11411.00
2015-06-25,EQ,6005.00,6049.00,5810.25,6004.10,5829.90,5836.45,5887.34,7505.00,4831.20,136513.00,803698305.85,20751.00
2015-06-24,EQ,6150.00,6163.15,5981.10,6127.85,6005.00,6004.10,6054.67,7505.00,4831.20,55028.00,333176208.55,10355.00
2015-06-23,EQ,6290.00,6290.00,6100.10,6296.60,6103.00,6127.85,6187.03,7505.00,4831.20,54383.00,336469502.10,8901.00
2015-06-22,EQ,6276.00,6411.15,6215.00,6281.00,6223.00,6296.60,6320.71,7505.00,4831.20,78944.00,498982262.35,15590.00
2015-06-19,EQ,6010.00,6325.00,6010.00,6081.65,6300.00,6281.00,6232.76,7505.00,4831.20,145841.00,908991673.55,20727.00
2015-06-18,EQ,5864.00,6128.00,5850.00,5838.90,6119.00,6081.65,5975.81,7505.00,4831.20,118969.00,710935901.45,18337.00
2015-06-17,EQ,5745.00,5900.00,5651.00,5784.65,5880.00,5838.90,5815.03,7505.00,4831.20,140517.00,817110518.55,19112.00
2015-06-16,EQ,5899.00,5899.00,5755.00,5955.05,5770.00,5784.65,5810.92,7505.00,4831.20,87482.00,508350744.90,13192.00
2015-06-15,EQ,6048.00,6050.00,5892.40,6087.20,5940.00,5955.05,5953.15,7505.00,4831.20,73067.00,434978753.30,13661.00
2015-06-12,EQ,6184.50,6184.50,5925.35,6164.70,6085.00,6087.20,6092.91,7505.00,4831.20,104699.00,637921496.65,17079.00
2015-06-11,EQ,6158.90,6306.00,5975.75,6060.35,6110.00,6164.70,6121.80,7505.00,4831.20,302802.00,1853692057.80,44093.00
2015-06-10,EQ,6049.90,6240.00,6021.25,5964.35,6054.00,6060.35,6139.72,7505.00,4831.20,247150.00,1517432420.40,33745.00
2015-06-09,EQ,5590.35,6120.00,5525.00,5569.00,6090.00,5964.35,5772.73,7505.00,4831.20,568881.00,3283998926.75,67585.00
2015-06-08,EQ,5850.00,5850.00,5501.00,6011.60,5504.00,5569.00,5664.71,7505.00,4831.20,344869.00,1953584179.70,48226.00
2015-06-05,EQ,5830.00,6125.00,5711.00,6004.45,6021.00,6011.60,5976.79,7505.00,4761.00,756189.00,4519579874.55,86074.00
2015-06-04,EQ,5880.00,6050.00,5800.55,6186.95,5990.05,6004.45,5939.73,7505.00,4761.00,430477.00,2556918897.95,55105.00
2015-06-03,EQ,6500.00,6533.00,5980.00,6803.25,6170.00,6186.95,6255.75,7505.00,4761.00,390444.00,2442519161.35,58558.00
2015-06-02,EQ,6772.00,6999.90,6755.15,6670.20,6797.05,6803.25,6858.00,7505.00,4761.00,75154.00,515405895.75,14130.00
2015-06-01,EQ,6700.00,6733.00,6530.95,6751.55,6652.00,6670.20,6637.29,7505.00,4761.00,68323.00,453479225.50,15706.00
2015-05-29,EQ,6992.00,7057.65,6564.80,7057.65,6849.00,6751.55,6816.03,7505.00,4722.75,108338.00,738434516.70,20789.00
2015-05-28,EQ,7090.00,7210.00,6955.50,7062.50,7099.90,7057.65,7039.25,7505.00,4722.75,34215.00,240848016.45,8486.00
2015-05-27,EQ,6805.35,7135.00,6776.00,6805.35,7099.95,7062.50,6962.54,7505.00,4722.75,61700.00,429588765.90,14728.00
2015-05-26,EQ,6960.00,6993.00,6535.10,6936.60,6796.40,6805.35,6759.23,7505.00,4722.75,62840.00,424750058.45,14175.00
2015-05-25,EQ,6926.00,7013.90,6905.00,6995.90,6946.70,6936.60,6940.63,7505.00,4722.75,12915.00,89638180.00,4883.00
2015-05-22,EQ,6950.00,7119.50,6928.05,6948.90,6995.00,6995.90,7014.45,7505.00,4525.00,42396.00,297384585.85,10751.00
2015-05-21,EQ,6874.90,6999.00,6830.00,6961.60,6971.00,6948.90,6897.59,7505.00,4525.00,30907.00,213183866.50,7942.00
2015-05-20,EQ,7068.70,7116.30,6855.00,7028.70,6950.00,6961.60,6944.61,7505.00,4525.00,30255.00,210109060.45,10509.00
2015-05-19,EQ,7100.00,7157.95,6902.50,7077.35,7059.60,7028.70,7081.83,7505.00,4525.00,26114.00,184934811.95,5951.00
2015-05-18,EQ,7100.10,7349.00,6941.00,7031.30,7100.00,7077.35,7077.73,7505.00,4525.00,37666.00,266589826.00,9232.00
2015-05-15,EQ,6875.00,7050.00,6860.15,6854.50,7026.00,7031.30,7010.12,7505.00,4525.00,23138.00,162200245.65,4348.00
2015-05-14,EQ,6705.00,6919.70,6705.00,6701.50,6852.40,6854.50,6836.96,7505.00,4525.00,20242.00,138393714.50,5390.00
2015-05-13,EQ,6705.30,6810.65,6650.00,6704.45,6690.00,6701.50,6710.05,7505.00,4525.00,34511.00,231570657.80,8486.00
2015-05-12,EQ,6812.20,6845.00,6680.00,6806.30,6724.95,6704.45,6778.47,7505.00,4525.00,38069.00,258049719.45,7039.00
2015-05-11,EQ,6856.90,6870.00,6763.20,6796.30,6840.00,6806.30,6796.21,7505.00,4525.00,39358.00,267485092.45,7560.00
2015-05-08,EQ,6761.00,6869.95,6761.00,6767.55,6790.00,6796.30,6795.55,7505.00,4525.00,22452.00,152573787.20,6415.00
2015-05-07,EQ,6850.00,6850.00,6725.00,6802.75,6770.00,6767.55,6773.10,7505.00,4525.00,28509.00,193094437.55,5303.00
2015-05-06,EQ,6809.40,6820.00,6756.25,6807.40,6805.75,6802.75,6795.50,7505.00,4525.00,17433.00,118465964.70,5791.00
2015-05-05,EQ,6809.00,6835.00,6772.00,6801.45,6797.00,6807.40,6803.54,7505.00,4525.00,14582.00,99209157.50,3237.00
2015-05-04,EQ,6660.00,6810.00,6623.40,6572.60,6809.80,6801.45,6749.20,7505.00,4525.00,16941.00,114338146.50,4909.00
2015-04-30,EQ,6565.20,6709.95,6525.90,6565.45,6579.00,6572.60,6623.36,7505.00,4525.00,42919.00,284267877.30,13994.00
2015-04-29,EQ,6879.95,6879.95,6525.00,6836.85,6580.00,6565.45,6641.51,7505.00,4525.00,41655.00,276651962.15,9840.00
2015-04-28,EQ,6840.00,6849.90,6795.45,6848.10,6817.25,6836.85,6837.98,7505.00,4525.00,25326.00,173178651.60,6746.00
2015-04-27,EQ,6849.00,6868.00,6760.90,6849.75,6825.00,6848.10,6839.38,7505.00,4525.00,34239.00,234173372.25,6933.00
2015-04-24,EQ,6950.00,6950.00,6780.10,6908.70,6832.70,6849.75,6854.13,7505.00,4525.00,10639.00,72921137.95,3551.00
2015-04-23,EQ,6934.00,6934.00,6866.00,6872.05,6910.00,6908.70,6892.12,7505.00,4525.00,35827.00,246923814.40,7947.00
2015-04-22,EQ,6887.00,6940.00,6825.30,6887.85,6830.15,6872.05,6888.67,7505.00,4525.00,17374.00,119683703.35,7004.00
2015-04-21,EQ,6999.80,6999.80,6865.00,6953.20,6887.85,6887.85,6898.18,7505.00,4525.00,11133.00,76797470.10,5340.00
2015-04-20,EQ,7001.00,7010.00,6900.00,7000.85,6965.00,6953.20,6971.14,7505.00,4525.00,15258.00,106365604.60,5163.00
2015-04-17,EQ,7024.25,7053.00,6990.00,7026.80,7000.00,7000.85,7011.56,7505.00,4525.00,14346.00,100587909.15,3704.00
2015-04-16,EQ,7068.40,7095.00,6990.00,7068.40,7040.00,7026.80,7035.88,7505.00,4525.00,26406.00,185789461.95,8455.00
2015-04-15,EQ,7101.00,7109.35,7025.00,7098.55,7070.00,7068.40,7090.36,7505.00,4525.00,23427.00,166105845.60,8689.00
2015-04-13,EQ,7119.95,7119.95,7066.20,7098.50,7075.05,7098.55,7099.10,7505.00,4525.00,29502.00,209437539.10,8602.00
2015-04-10,EQ,7122.00,7139.70,7065.00,7101.00,7066.00,7098.50,7108.07,7505.00,4525.00,44957.00,319557307.05,11980.00
2015-04-09,EQ,7060.00,7112.00,7060.00,7046.20,7099.85,7101.00,7100.30,7505.00,4525.00,30467.00,216324926.95,5912.00
2015-04-08,EQ,7146.00,7168.15,7010.00,7157.45,7015.10,7046.20,7084.61,7505.00,4525.00,12695.00,89939159.35,4558.00
2015-04-07,EQ,7121.40,7174.95,7064.15,7121.35,7125.00,7157.45,7136.35,7505.00,4525.00,17718.00,126441912.05,4542.00
2015-04-06,EQ,6988.90,7150.00,6926.40,6923.15,7100.00,7121.35,7065.81,7505.00,4525.00,24913.00,176030481.70,6516.00
2015-04-01,EQ,7051.00,7059.95,6870.00,6947.35,6890.20,6923.15,6975.99,7505.00,4525.00,13749.00,95912895.80,3889.00
2015-03-31,EQ,6950.00,7132.00,6827.60,6944.00,7132.00,6947.35,6929.16,7505.00,4525.00,64200.00,444852205.50,13622.00
2015-03-30,EQ,6840.00,6999.00,6840.00,6815.05,6903.85,6944.00,6924.93,7505.00,4525.00,45193.00,312958407.90,6142.00
2015-03-27,EQ,6898.00,6916.95,6771.00,6845.20,6801.00,6815.05,6809.16,7505.00,4525.00,26243.00,178692905.85,8106.00
2015-03-26,EQ,7020.00,7030.90,6765.00,7041.80,6846.95,6845.20,6902.90,7505.00,4525.00,42361.00,292413544.35,12192.00
2015-03-25,EQ,6972.00,7094.95,6972.00,7021.65,7020.00,7041.80,7039.19,7505.00,4525.00,27132.00,190987391.70,5586.00
2015-03-24,EQ,7185.00,7190.00,6990.00,7133.90,7037.95,7021.65,7055.11,7505.00,4525.00,26775.00,188900637.20,5327.00
2015-03-23,EQ,7284.00,7284.40,7090.00,7264.10,7133.90,7133.90,7138.38,7505.00,4525.00,23625.00,168644185.90,6084.00
2015-03-20,EQ,7400.00,7400.00,7225.00,7367.35,7230.00,7264.10,7269.58,7505.00,4525.00,27446.00,199520925.65,8158.00
2015-03-19,EQ,7420.00,7420.00,7321.00,7408.40,7334.15,7367.35,7380.01,7505.00,4525.00,27013.00,199356185.50,5248.00
2015-03-18,EQ,7410.00,7420.00,7366.00,7389.25,7389.05,7408.40,7409.07,7505.00,4525.00,49611.00,367571354.45,5591.00
2015-03-17,EQ,7300.00,7400.00,7300.00,7276.80,7360.30,7389.25,7372.49,7505.00,4525.00,27094.00,199750342.05,6857.00
2015-03-16,EQ,7347.90,7347.90,7255.00,7299.00,7270.00,7276.80,7297.78,7505.00,4525.00,12723.00,92849656.75,3762.00
2015-03-13,EQ,7355.35,7357.70,7254.05,7328.90,7280.00,7299.00,7299.05,7505.00,4525.00,21515.00,157039091.25,7190.00
2015-03-12,EQ,7300.10,7379.90,7300.10,7280.70,7310.00,7328.90,7331.48,7505.00,4525.00,13701.00,100448633.40,4678.00
2015-03-11,EQ,7389.60,7445.75,7253.00,7397.15,7275.00,7280.70,7308.77,7505.00,4525.00,19345.00,141388077.90,4724.00
2015-03-10,EQ,7386.90,7505.00,7349.45,7384.30,7370.00,7397.15,7442.40,7505.00,4525.00,18258.00,135883249.80,6283.00
2015-03-09,EQ,7297.00,7425.00,7235.00,7295.95,7379.45,7384.30,7324.80,7430.00,4525.00,21576.00,158039900.10,5958.00
2015-03-05,EQ,7300.00,7366.45,7246.30,7299.75,7294.80,7295.95,7302.15,7430.00,4525.00,30384.00,221868615.30,5617.00
2015-03-04,EQ,7164.00,7319.00,7112.95,7096.25,7267.00,7299.75,7270.01,7430.00,4525.00,45281.00,329193467.55,17840.00
2015-03-03,EQ,7040.00,7160.50,6932.30,6990.05,7112.00,7096.25,7039.28,7430.00,4525.00,26243.00,184731819.20,6071.00
2015-03-02,EQ,7049.90,7049.90,6949.95,7023.90,6972.70,6990.05,6993.30,7430.00,4525.00,26080.00,182385265.15,8653.00
2015-02-28,EQ,7069.95,7098.00,7007.00,7020.90,7028.00,7023.90,7043.42,7430.00,4525.00,4177.00,29420378.75,918.00
2015-02-27,EQ,7044.65,7058.90,6999.50,7019.40,7020.00,7020.90,7018.85,7430.00,4525.00,65642.00,460731454.95,11035.00
2015-02-26,EQ,7099.70,7099.70,6950.00,7052.50,7025.00,7019.40,7016.20,7430.00,4525.00,25702.00,180330415.25,6996.00
2015-02-25,EQ,7024.20,7075.00,7010.00,7009.75,7033.05,7052.50,7049.50,7430.00,4525.00,42946.00,302747720.90,8236.00
2015-02-24,EQ,7001.90,7079.85,6930.00,6999.45,7010.00,7009.75,7010.00,7430.00,4525.00,58297.00,408661907.35,6168.00
2015-02-23,EQ,7205.20,7205.20,6962.50,7176.70,7000.00,6999.45,7024.64,7430.00,4525.00,29209.00,205182636.35,6397.00
2015-02-20,EQ,7051.00,7237.70,7025.00,7041.70,7164.00,7176.70,7106.03,7430.00,4525.00,134761.00,957616226.95,4794.00
2015-02-19,EQ,7175.00,7175.00,7013.70,7169.30,7017.00,7041.70,7074.00,7430.00,4525.00,11509.00,81414710.25,4143.00
2015-02-18,EQ,7150.00,7225.00,7060.05,7147.35,7150.00,7169.30,7139.98,7430.00,4525.00,32189.00,229828790.05,7446.00
2015-02-16,EQ,7226.00,7272.00,7102.30,7033.65,7122.00,7147.35,7179.42,7430.00,4525.00,23895.00,171552221.90,7104.00
2015-02-13,EQ,6839.90,7097.80,6830.00,6824.60,7052.00,7033.65,6972.48,7430.00,4525.00,28685.00,200005447.95,8122.00
2015-02-12,EQ,6885.00,6970.00,6780.30,6881.05,6799.00,6824.60,6856.93,7430.00,4525.00,12887.00,88365261.15,2981.00
2015-02-11,EQ,6899.00,7000.00,6805.00,6794.15,6860.00,6881.05,6905.71,7430.00,4525.00,13708.00,94663435.20,3177.00
2015-02-10,EQ,6900.00,7018.00,6767.00,6835.40,6810.00,6794.15,6869.61,7430.00,4525.00,15902.00,109240613.55,3969.00
2015-02-09,EQ,6890.00,6930.00,6760.05,6884.55,6823.00,6835.40,6820.45,7430.00,4525.00,15551.00,106064785.60,4350.00
2015-02-06,EQ,6900.00,6970.00,6850.00,6899.15,6894.90,6884.55,6922.33,7430.00,4525.00,8881.00,61477234.30,2419.00
2015-02-05,EQ,7050.00,7050.00,6810.00,6977.75,6880.00,6899.15,6962.27,7430.00,4525.00,17043.00,118658018.35,5380.00
2015-02-04,EQ,7078.00,7139.15,6956.00,7078.50,6980.05,6977.75,7012.00,7430.00,4525.00,6588.00,46195068.55,1988.00
2015-02-03,EQ,7111.00,7190.00,6950.00,7059.65,7090.00,7078.50,7060.97,7430.00,4525.00,18909.00,133515966.55,5641.00
2015-02-02,EQ,7113.80,7161.55,6976.35,7113.05,7050.00,7059.65,7046.16,7430.00,4525.00,24716.00,174152958.55,7571.00
2015-01-30,EQ,7220.00,7220.00,7100.00,7214.45,7115.00,7113.05,7128.64,7430.00,4525.00,30387.00,216618092.25,11861.00
2015-01-29,EQ,7300.00,7364.90,7148.00,7304.05,7210.10,7214.45,7222.36,7430.00,4525.00,22040.00,159180879.55,8641.00
2015-01-28,EQ,7345.00,7421.00,7215.05,7350.05,7265.00,7304.05,7295.78,7430.00,4525.00,23762.00,173362373.75,6351.00
2015-01-27,EQ,7258.30,7430.00,7255.95,7258.35,7345.00,7350.05,7361.54,7430.00,4525.00,45350.00,333845782.55,8308.00
2015-01-23,EQ,7148.00,7290.00,7148.00,7097.05,7254.00,7258.35,7253.39,7290.00,4525.00,45866.00,332684003.60,7743.00
2015-01-22,EQ,7075.00,7170.00,7052.00,7080.00,7109.00,7097.05,7107.78,7170.00,4525.00,54149.00,384878984.25,9136.00
2015-01-21,EQ,7087.75,7120.00,7038.10,7074.50,7080.00,7080.00,7072.58,7120.00,4525.00,31104.00,219985418.65,7006.00
2015-01-20,EQ,7073.00,7110.00,7000.00,7073.95,7030.00,7074.50,7066.89,7110.00,4525.00,28431.00,200918858.65,5706.00
2015-01-19,EQ,7005.00,7100.00,6984.55,6985.20,7070.00,7073.95,7063.62,7100.00,4525.00,35414.00,250150923.00,5279.00
2015-01-16,EQ,6762.00,7005.00,6740.05,6809.10,6988.00,6985.20,6969.17,7005.00,4525.00,49852.00,347426906.10,9559.00
2015-01-15,EQ,6869.20,6940.00,6761.05,6781.85,6805.00,6809.10,6823.30,6940.00,4525.00,59753.00,407712942.75,5405.00
2015-01-14,EQ,6735.00,6930.00,6684.95,6714.65,6796.00,6781.85,6834.26,6930.00,4525.00,37403.00,255621857.70,6565.00
2015-01-13,EQ,6470.00,6741.00,6470.00,6462.75,6695.00,6714.65,6681.20,6741.00,4525.00,55108.00,368187785.40,9086.00
2015-01-12,EQ,6420.00,6520.00,6385.50,6386.35,6480.00,6462.75,6446.97,6620.00,4525.00,47557.00,306598750.70,7331.00
2015-01-09,EQ,6370.00,6479.95,6273.50,6300.45,6450.00,6386.35,6363.99,6620.00,4525.00,20492.00,130410950.05,6165.00
2015-01-08,EQ,6275.00,6345.00,6275.00,6272.95,6290.00,6300.45,6315.83,6620.00,4525.00,7524.00,47520310.35,2290.00
2015-01-07,EQ,6265.00,6308.95,6247.55,6246.80,6299.90,6272.95,6281.88,6620.00,4525.00,35673.00,224093559.60,3670.00
2015-01-06,EQ,6296.00,6313.05,6220.00,6334.90,6240.25,6246.80,6260.45,6620.00,4525.00,13159.00,82381283.40,5097.00
2015-01-05,EQ,6370.00,6370.00,6290.00,6331.50,6320.00,6334.90,6322.39,6620.00,4525.00,10690.00,67586375.30,2987.00
2015-01-02,EQ,6256.05,6366.50,6256.05,6317.95,6303.00,6331.50,6333.39,6620.00,4525.00,6843.00,43339401.85,2671.00
2015-01-01,EQ,6385.00,6400.00,6300.00,6384.85,6325.00,6317.95,6355.84,6620.00,4525.00,3025.00,19226407.50,938.00
2014-12-31,EQ,6202.50,6425.05,6190.00,6247.60,6380.00,6384.85,6325.74,6620.00,4525.00,19425.00,122877496.85,4298.00
2014-12-30,EQ,6140.60,6274.55,6140.60,6148.05,6234.05,6247.60,6209.47,6620.00,4525.00,10524.00,65348498.95,3039.00
2014-12-29,EQ,6122.00,6207.85,6122.00,6155.45,6140.00,6148.05,6170.61,6620.00,4525.00,6806.00,41997185.10,1708.00
2014-12-26,EQ,6106.00,6190.00,6106.00,6143.65,6140.00,6155.45,6160.95,6620.00,4525.00,9234.00,56890251.70,2502.00
2014-12-24,EQ,6152.30,6230.00,6080.00,6201.55,6170.00,6143.65,6149.64,6620.00,4525.00,16084.00,98910837.25,3310.00
2014-12-23,EQ,6207.00,6280.00,6170.00,6251.80,6203.90,6201.55,6203.05,6620.00,4525.00,7627.00,47310664.25,2446.00
2014-12-22,EQ,6250.00,6287.75,6180.00,6177.80,6255.00,6251.80,6246.65,6620.00,4525.00,12987.00,81125255.40,2891.00
2014-12-19,EQ,6215.00,6275.00,6120.00,6151.50,6180.00,6177.80,6188.01,6620.00,4525.00,27382.00,169440215.25,4958.00
2014-12-18,EQ,6137.90,6189.00,6055.00,6052.10,6140.00,6151.50,6138.68,6620.00,4525.00,9283.00,56985372.05,2837.00
2014-12-17,EQ,6036.00,6139.90,5990.00,6036.55,6120.00,6052.10,6048.02,6620.00,4525.00,8243.00,49853820.00,2487.00
